soccersupremo	Soccer Supremo (Europe).png
sokoban	Soko-Ban (USA, Europe).png
solarfox	Solar Fox (USA, Europe).png
soldieroffortune	Soldier Of Fortune (Europe).png
soloflight	Solo Flight (Europe) (Novaload).png
soloflight2ndedition	Solo Flight - 2nd Edition (USA, Europe).png
solomonskey	Solomon's Key (Europe).png
sonofblagger	Son of Blagger (Europe) (CHR).png
sonicboom	Sonic Boom (Europe).png
sooperfroot	Sooper Froot (Europe).png
sootyandsweep	Sooty and Sweep (Europe).png
soulcrystal	Soul Crystal (Europe).png
southernbelle	Southern Belle (Europe).png
spaceaction	Space Action (USA, Europe).png
spacegun	Space Gun (Europe).png
spaceharrier	Space Harrier (Europe).png
spaceharrier2	Space Harrier II (Europe).png
spacehunter	Space Hunter (Europe).png
spacepilot	Space Pilot (Europe).png
spacericoshay	Space Ric-O-Shay (USA, Europe).png
spacerider	Space Rider (Europe).png
spacerogue	Space Rogue (USA, Europe).png
spaceshuttlejourneyintospace	Space Shuttle - A Journey into Space (USA).png
spacestationoblivion	Space Station Oblivion (USA).png
spacetaxi	Space Taxi (USA, Europe).png
spacetunnel	Space Tunnel (Europe).png
spacewalk	Space Walk (Europe).png
sparechange	Spare Change (USA, Europe).png
speedbuggy	Speed Buggy (USA).png
speedking	Speed King (Europe).png
speedmathbingomath	Speed Math _ Bingo Math (USA, Europe) (v01) (MAX).png
speedrumbler	Speed Rumbler, The (USA, Europe).png
speedball	Speedball (Europe).png
speedball2	Speedball 2 (USA, Europe).png
speedydelivery	Speedy Delivery (USA, Europe).png
spellofdestruction	Spell of Destruction (USA).png
spellbound	Spellbound (Europe) (Budget).png
spellbounddizzy	Spellbound Dizzy (Europe).png
spelunker	Spelunker (USA, Europe).png
spherical	Spherical (Europe).png
spiderandfly	Spider and the Fly (Europe).png
spiderman	Spider-Man (USA, Europe) (E260).png
spiderbot	Spiderbot (USA).png
spikeyintransylvania	Spikey in Transylvania (Europe).png
spikyharold	Spiky Harold (Europe).png
spindizzy	Spindizzy (USA, Europe).png
spiritofstones	Spirit of the Stones (Europe).png
spitball	Spitball (USA, Europe).png
spitfire	Spitfire (Europe).png
spitfire40	Spitfire 40 (Europe).png
spitfireace	Spitfire Ace (Europe).png
spittingimage	Spitting Image (Europe).png
splat	Splat! (Europe).png
splitpersonalities	Split Personalities (Europe).png
spooks	Spooks (Europe).png
spore	Spore (Europe).png
sportingnewsbaseball	Sporting News Baseball, The (USA, Europe).png
spyhunter	Spy Hunter (Europe).png
spystrikesback	Spy Strikes Back, The (Europe).png
spyversusspy	Spy vs Spy (Europe).png
spyversusspy2islandcaper	Spy vs Spy II - The Island Caper (Europe).png
spyversusspy3arcticantics	Spy vs Spy III - Arctic Antics (Europe).png
spysdemise	Spy's Demise (Europe).png
squirm	Squirm (Europe).png
squishem	Squish 'em (USA, Europe).png
stackup	Stack Up (Europe).png
staffofkarnath	Staff of Karnath (Europe).png
starcontrol	Star Control (Europe).png
starfleet1warbegins	Star Fleet I - The War Begins! (USA, Europe) (v2.1) (2nd Edition).png
starleaguebaseball	Star League Baseball (Europe).png
starpost	Star Post (USA, Europe).png
starrace	Star Race (Europe).png
starraiders2	Star Raiders II (Europe).png
starranger	Star Ranger (USA, Europe).png
starrankboxingmainevent	Star Rank Boxing - Main Event (USA).png
starrankboxing2	Star Rank Boxing II (USA, Europe) (Power Hits Compilation).png
startrekstrategicoperationssimulator	Star Trek - Strategic Operations Simulator (USA, Europe).png
startrekrebeluniverse	Star Trek - The Rebel Universe (Europe).png
startrooper	Star Trooper (USA).png
starwars	Star Wars (Europe).png
starwarsempirestrikesback	Star Wars - Empire Strikes Back, The (Europe).png
starwarsreturnofjedi	Star Wars - Return of the Jedi (Europe).png
starwarsarcadegame	Star Wars - The Arcade Game (USA, Europe).png
starwarsdroidsadventuresofr2d2andc3po	Star Wars Droids - The Adventures of R2D2 and C3PO (Europe) (Budget).png
starlifter	Star-Lifter (Europe).png
starfire	Starfire (Europe).png
starforcenova	Starforce Nova (Europe).png
starglider	Starglider (Europe).png
starion	Starion (Europe).png
starquake	Starquake (Europe) (Burner).png
starray	Starray (Europe).png
stealth	Stealth (USA, Europe).png
stealthmission	Stealth Mission (USA, Europe).png
steel	Steel (Europe).png
steeleagle	Steel Eagle (Europe).png
steelthunder	Steel Thunder (Europe).png
stegslug	Steg the Slug (Europe).png
steigar	Steigar (Europe).png
stellar7	Stellar 7 (Europe).png
stevedavissnooker	Steve Davis Snooker (Europe).png
sting64	Sting 64 (Europe).png
stix	Stix (Europe).png
stopexpress	Stop the Express (Europe).png
storm	Storm (Europe).png
stormwarrior	Storm Warrior (Europe) (Budget).png
stormbringer	Stormbringer (Europe) (Budget).png
stormlord	Stormlord (Europe).png
storymachine	Story Machine (USA, Europe).png
strangeloop	Strangeloop (Europe).png
streetbeat	Street Beat (Europe).png
streetcredboxing	Street Cred Boxing (USA, Europe).png
streetfighter	Street Fighter (USA).png
streetfighter2	Street Fighter II (Europe).png
streetgang	Street Gang (Europe).png
streethassle	Street Hassle (Europe).png
streetrod	Street Rod (USA, Europe).png
streetsportsbaseball	Street Sports Baseball (Europe).png
streetsportsbasketball	Street Sports Basketball (Europe).png
streetsportsbasketballpreview	Street Sports Basketball Preview (USA, Europe) (Promo).png
streetsportsfootball	Street Sports Football (USA, Europe).png
streetsportssoccer	Street Sports Soccer (Europe).png
streetsurfer	Street Surfer (Europe).png
streetwarriors	Street Warriors (Europe).png
strider	Strider (Europe).png
strider2	Strider II (Europe).png
strikeaces	Strike Aces (USA).png
strikefleet	Strike Fleet (USA, Europe).png
strikeforcecobra	Strike Force Cobra (Europe).png
strikeforceharrier	Strike Force Harrier (Europe).png
strontiumdog	Strontium Dog (Europe).png
stunrunner	Stun Runner (Europe).png
stuntbikesimulator	Stunt Bike Simulator (Europe).png
stuntcarracer	Stunt Car Racer (USA, Europe).png
stuntmanseymour	Stuntman Seymour (Europe).png
subbattlesimulator	Sub Battle Simulator (Europe).png
subbattlesimulatorpreview	Sub Battle Simulator Preview (USA, Europe) (Promo).png
subhunt	Sub Hunt (Europe).png
subhunt64	Sub Hunt 64 (Europe).png
subbuteo	Subbuteo (Europe).png
subterranea	Subterranea (Europe).png
subwayvigilante	Subway Vigilante (Europe).png
successwithmathmultiplyinganddividingfractions	Success with Math - Multiplying and Dividing Fractions (USA, Europe).png
suicideexpress	Suicide Express (Europe).png
suicidestrike	Suicide Strike (Europe).png
summercamp	Summer Camp (Europe).png
summerchallenge	Summer Challenge (USA).png
summergames	Summer Games (Europe).png
summergames2	Summer Games II (Europe) (2 sides) (b-highscores).png
summerolympiad	Summer Olympiad (Europe).png
sunburst	Sunburst (Europe).png
superalien	Super Alien (Japan) (v01) (MAX).png
superblitz	Super Blitz (Europe).png
superboulderdash	Super Boulder Dash (USA).png
superbowlsunday	Super Bowl Sunday (USA, Europe).png
superbowlsunday1985teams	Super Bowl Sunday 1985 Teams (USA, Europe) (Addon).png
superbowlxx	Super Bowl XX (Europe).png
superbunny	Super Bunny (USA, Europe).png
supercars	Super Cars (Europe).png
supercycle	Super Cycle (USA, Europe).png
superdogfight	Super Dogfight (Europe).png
supergman	Super G-Man (Europe).png
supergran	Super Gran (Europe).png
superhangon	Super Hang-On (Europe) (Budget).png
superhuey2	Super Huey II (Europe).png
superleague	Super League (Europe).png
supermonacograndprix	Super Monaco Grand Prix (Europe).png
supernudge2000	Super Nudge 2000 (Europe).png
superoswald	Super Oswald (Europe).png
superpacman	Super Pac-Man (USA, Europe) (Budget).png
superpipeline	Super Pipeline (Europe).png
superrider	Super Rider (Europe).png
superrobinhood	Super Robin Hood (Europe).png
superscramblesimulator	Super Scramble Simulator (Europe).png
superseymoursavesplanet	Super Seymour Saves the Planet (Europe).png
supersketch	Super Sketch (USA, Europe).png
superski	Super Ski (Europe).png
superskramble	Super Skramble! (Europe).png
supersmash	Super Smash (USA, Europe).png
superspaceinvaders	Super Space Invaders (Europe).png
supersprint	Super Sprint (Europe).png
superstockcar	Super Stock Car (Europe).png
superstuntman	Super Stuntman (Europe).png
supertanksimulator	Super Tank Simulator (Europe).png
superwonderboy	Super Wonderboy (Europe).png
superzaxxon	Super Zaxxon (Europe).png
superbikechallenge	Superbike Challenge (USA, Europe).png
supercuda	Supercuda (USA, Europe).png
superkid	Superkid (Europe).png
superkidinspace	Superkid in Space (Europe).png
supermanmanofsteel	Superman - Man of Steel (Europe).png
supermangame	Superman - The Game (Europe).png
superstaricehockey	Superstar Ice Hockey (Europe).png
superstarpingpong	Superstar Ping Pong (Europe).png
supertrux	Supertrux (Europe).png
supremacy	Supremacy (Europe).png
survivor	Survivor (USA, Europe).png
survivors	Survivors, The (Europe).png
suspended	Suspended (USA, Europe) (R7).png
swampfever	Swamp Fever (Europe).png
sweep	Sweep (Europe).png
swissfamilyrobinson	Swiss Family Robinson (USA, Europe).png
swordoffargoal	Sword of Fargoal, The (USA, Europe).png
swordofkadash	Sword of Kadash (USA, Europe).png
swordslayer	Swordslayer (Europe).png
tbird	T-Bird (Europe) (Budget).png
tko	TKO (Europe).png
traztransformablearcadezone	TRAZ - Transformable Arcade Zone (Europe).png
tvsportsfootball	TV Sports Football (USA, Europe).png
tablesoccer	Table Soccer (Europe).png
tagteamwrestling	Tag Team Wrestling (Europe).png
taichitortoise	Tai Chi Tortoise (Europe).png
takedown	Take Down (USA).png
talesofarabiannights	Tales of the Arabian Nights (Europe).png
talladega	Talladega (Europe).png
tangent	Tangent (Europe).png
taniumwarhawk2	Tanium - Warhawk II (USA, Europe).png
tankwars	Tank Wars (USA, Europe).png
tapper	Tapper (Europe).png
targetrenegade	Target Renegade (Europe).png
tarzangoesape	Tarzan Goes Ape! (Europe).png
task3	Task 3 (Europe).png
taskforce	Taskforce (Europe).png
tasstimesintonetown	Tass Times in Tonetown (USA, Europe).png
tazz	Tazz (Europe).png
technocop	TechnoCop (Europe).png
teenagemutantheroturtles	Teenage Mutant Hero Turtles (Europe).png
teenagemutantheroturtlescoinop	Teenage Mutant Hero Turtles - The Coin-Op! (Europe).png
teenagemutantninjaturtlesarcadegame	Teenage Mutant Ninja Turtles - The Arcade Game (USA).png
templeofapshaitrilogy	Temple of Apshai Trilogy (USA, Europe).png
tencomputerhits	Ten Computer Hits (USA, Europe) (Compilation).png
terminator	Terminator (Europe).png
terminator2judgmentday	Terminator 2 - Judgment Day (Europe) (En,De).png
terminator2judgmentdaymodernmusicmakerimagesystem	Terminator 2 - Judgment Day + Modern Music Maker + Image System, The (Europe).png
terracognita	Terra Cognita (Europe).png
terracresta	Terra Cresta (Europe).png
terrafighter	Terrafighter (Europe).png
terramex	Terramex (Europe).png
terrorofdeep	Terror of the Deep (Europe).png
terrorpods	Terrorpods (Europe).png
testdrive	Test Drive (USA, Europe).png
testdrive2duel	Test Drive 2 - The Duel (Europe).png
testdrive2californiachallenge	Test Drive II - California Challenge (Europe) (Addon).png
testdrive2europeanchallenge	Test Drive II - European Challenge (Europe) (Addon).png
testdrive2musclecars	Test Drive II - Muscle Cars (Europe) (Addon).png
testdrive2supercars	Test Drive II - Supercars (Europe) (Addon).png
testmaster	Test Master (Europe).png
tetris	Tetris (Europe).png
thaiboxing	Thai Boxing (Europe).png
thanatos	Thanatos (Europe).png
thingbouncesback	Thing Bounces Back (Europe).png
thingonspring	Thing on a Spring (Europe).png
thomastankengine	Thomas the Tank Engine (Europe).png
thomastankenginesfunwithwords	Thomas the Tank Engine's Fun with Words (Europe).png
threestooges	Three Stooges, The (USA).png
threshold	Threshold (USA, Europe).png
throughtrapdoor	Through the Trapdoor (Europe).png
thrust	Thrust (Europe).png
thrust2	Thrust II (Europe).png
thudridge	Thud Ridge (USA, Europe).png
thunderbolt	Thunder Bolt (Europe).png
thunderjaws	Thunder Jaws (Europe).png
thunderblade	ThunderBlade (Europe).png
thunderbirds	Thunderbirds (Europe).png
thundercats	Thundercats (Europe) (Elite Platinum Vol. 1 Compilation).png
thunderchopper	Thunderchopper (USA, Europe).png
tigermission	Tiger Mission (Europe).png
tigerroad	Tiger Road (Europe).png
tilt	Tilt (Europe).png
timebound	Time Bound (USA, Europe).png
timefighter	Time Fighter (USA, Europe).png
timemachine	Time Machine (Europe).png
timescanner	Time Scanner (Europe).png
timesoldier	Time Soldier (Europe).png
timetunnel	Time Tunnel (Europe).png
timesoflore	Times of Lore (USA, Europe).png
tintinonmoon	Tintin on the Moon (Europe) (Burner).png
titan	Titan (Europe).png
titanicblinky	Titanic Blinky (Europe).png
titbit	Titbit (Germany) (Golden Disk Ausgabe 13) (Diskmag).png
toadforce	Toadforce (Europe).png
tobruk	Tobruk (USA, Europe).png
toki	Toki (Europe).png
tomjerryhuntinghighandlow	Tom _ Jerry - Hunting High and Low (Europe).png
tomahawk	Tomahawk (Europe).png
tonylarussaultimatebaseball	Tony LaRussa Ultimate Baseball (USA, Europe).png
toobin	Toobin' (Europe).png
toothinvaders	Tooth Invaders (USA, Europe).png
topcatstarringinbeverlyhillscats	Top Cat Starring in Beverly Hills Cats (Europe).png
topfueleliminator	Top Fuel Eliminator (USA, Europe).png
topgun	Top Gun (Europe).png
tornadolowlevel	Tornado Low Level (Europe).png
totaleclipse	Total Eclipse (Europe).png
totalrecall	Total Recall (Europe) (2 Hot 2 Handle Compilation).png
touchdownfootball	Touchdown Football (Europe).png
tournamenttennis	Tournament Tennis (USA, Europe).png
toybizarre	Toy Bizarre (Europe) (Budget).png
trackfield	Track _ Field (USA, Europe).png
tracksuitmanager	Tracksuit Manager (Europe).png
trailblazer	Trailblazer (Europe) (Ricochet).png
trainescapetonormandy	Train, The - Escape to Normandy (USA).png
trains	Trains (USA, Europe).png
transworld	Trans World (Germany).png
transatlanticballoonchallenge	Trans-Atlantic Balloon Challenge (Europe).png
transformers	Transformers, The (Europe).png
transformersbattletosaveearth	Transformers, The - Battle to Save the Earth (Europe).png
transylvaniantower	Transylvanian Tower (Europe).png
trantor	Trantor (Europe).png
trantorlaststormtrooper	Trantor - The Last Stormtrooper (Europe).png
trashman	Trashman (Europe).png
treasurehunt	Treasure Hunt (Europe).png
treasureisland	Treasure Island (Europe).png
treasureislanddizzy	Treasure Island Dizzy (Europe).png
treblechampions	Treble Champions (Europe).png
trevorbrookingsworldcupglory	Trevor Brooking's World Cup Glory (Europe).png
triango	Triango (USA, Europe).png
trinity	Trinity (USA, Europe) (R11) (C128).png
trivialpursuitcommodoregenusedition	Trivial Pursuit - Commodore Genus-Edition (USA, Europe).png
troll	Troll (Europe).png
trolliewallie	Trollie Wallie (USA, Europe).png
trolls	Trolls (Europe).png
trollsandtribulations	Trolls and Tribulations (USA, Europe).png
troopertruck	Trooper Truck (Europe).png
tube	Tube, The (Europe).png
tunnelvision	Tunnel Vision (Europe).png
turbo64	Turbo 64 (USA, Europe) (v2.00) (Program).png
turboboatsimulator	Turbo Boat Simulator (Europe).png
turbocharge	Turbo Charge (Europe).png
turboesprit	Turbo Esprit (Europe).png
turbogirl	Turbo Girl (Europe).png
turbokartracer	Turbo Kart Racer (Europe).png
turbomazeman	Turbo Maze Man (USA, Europe).png
turbooutrun	Turbo Out Run (Europe).png
turbotortoise	Turbo the Tortoise (Europe).png
turnandburn	Turn 'n' Burn (Europe).png
turnit2	Turn It II (Europe).png
turrican	Turrican (Europe).png
turrican2finalfight	Turrican II - The Final Fight (Europe).png
turtletoylandjunior	Turtle Toyland Junior (USA, Europe).png
tusker	Tusker (Europe).png
twinkingdomvalley	Twin Kingdom Valley (Europe).png
twintornado	Twin Tornado (Europe).png
twinworld	Twinworld (Europe).png
twinkygoeshiking	Twinky Goes Hiking (Europe).png
tylersdungeons	Tyler's Dungeons (USA, Europe).png
typesnyper	Type Snyper (USA, Europe).png
typhoon	Typhoon (Europe).png
ucmultimatecombatmission	UCM - Ultimate Combat Mission (Europe).png
ufo	UFO (Europe).png
unsquadron	UN Squadron (Europe).png
ultima1firstageofdarkness	Ultima I - The First Age of Darkness (USA).png
ultima2revengeofenchantress	Ultima II - The Revenge of the Enchantress (USA, Europe).png
ultima3exodus	Ultima III - Exodus (USA, Europe).png
ultima4questofavatar	Ultima IV - Quest of the Avatar (USA, Europe).png
ultima5warriorsofdestiny	Ultima V - Warriors of Destiny (Europe).png
ultima6falseprophet	Ultima VI - The False Prophet (USA).png
ultimatewizard	Ultimate Wizard (USA).png
ultrexquadromaze	Ultrex Quadro Maze (USA, Europe).png
underwurlde	Underwurlde (Europe).png
uninvited	Uninvited (USA, Europe).png
untouchables	Untouchables, The (Europe).png
upanddown	Up 'n Down (Europe).png
upperiscopeadvancedsubmarinesimulator	Up Periscope! - The Advanced Submarine Simulator (USA, Europe) (v1.1).png
upforgrabs	Up for Grabs (USA, Europe).png
uridium	Uridium (Europe).png
5	V (Europe).png
valkyrie17	Valkyrie 17 (Europe).png
vampire	Vampire (Europe).png
vampiresempire	Vampire's Empire (Europe).png
vectorball	Vector Ball (Europe) (Budget).png
vegasgambler	Vegas Gambler (USA, Europe).png
vegasjackpot	Vegas Jackpot (Europe) (Burner).png
vendetta	Vendetta (Europe).png
venom	Venom (Europe).png
vermeer	Vermeer (Germany).png
videomeanies	Video Meanies (Europe).png
viduzzlescomputerizedjigsawpuzzles	Viduzzles - Computerized Jigsaw Puzzles (USA, Europe).png
vigilante	Vigilante (Europe).png
vikingraider	Viking Raider (USA, Europe).png
vindicator	Vindicator, The (Europe).png
vindicators	Vindicators (Europe).png
visiblesolarsystem	Visible Solar System, The (USA, Europe) (MAX).png
vixen	Vixen (Europe).png
vixplode64	Vixplode-64 (Europe).png
viz	Viz (Europe).png
voidrunner	Voidrunner (Europe).png
volleyballsimulator	Volleyball Simulator (Europe).png
vortexraider	Vortex Raider (Europe).png
vultures	Vultures (Europe).png
war	WAR (USA, Europe).png
wwfwrestlemania	WWF WrestleMania (Europe).png
wackydarts	Wacky Darts (Europe).png
walliegoestorhymeland	Wallie Goes to Rhymeland (Europe).png
wanderer	Wanderer (Europe).png
wanderer3d	Wanderer 3D (USA, Europe).png
warcarsconstructionset	War Cars Construction Set (Europe).png
warmachine	War Machine (Europe).png
warplay	War Play (Europe).png
warinmiddleearth	War in Middle Earth (Europe).png
waroflance	War of the Lance (USA, Europe).png
wargameconstructionset	Wargame Construction Set (USA, Europe).png
warlockavenger	Warlock - The Avenger (Europe).png
warlocksquest	Warlock's Quest (Europe).png
warp	Warp (USA, Europe).png
warrior2	Warrior II (Europe).png
warriorofrasvol2kaiv	Warrior of Ras Vol.II - Kaiv (USA, Europe).png
wasteland	Wasteland (USA, Europe).png
waterpolo	Water Polo (Europe).png
wayout	Way Out (USA, Europe).png
wayofexplodingfist	Way of the Exploding Fist, The (USA, Europe).png
wayoftiger	Way of the Tiger (Europe).png
webdimension	Web Dimension (Europe).png
websterwordgame	Webster - The Word Game (USA, Europe).png
weclemans	Wec Le Mans (Europe).png
weirddreams	Weird Dreams (Europe).png
wembleygreyhounds	Wembley Greyhounds (Europe).png
werewolvesoflondon	Werewolves of London (Europe).png
westworld	Westworld (Europe).png
wheeloffortune	Wheel of Fortune (USA, Europe).png
wheeloffortunenew3rdedition	Wheel of Fortune - New 3rd Edition (USA, Europe).png
wheelies	Wheelies (Europe).png
wheelinwallie	Wheelin' Wallie (Europe).png
whereinusaiscarmensandiego	Where in the USA is Carmen Sandiego (USA, Europe).png
wheresmybones	Where's My Bones (Europe).png
whirlinurd	Whirlinurd (Europe).png
whistlersbrother	Whistler's Brother (USA, Europe).png
whodareswins	Who Dares Wins (Europe).png
whodareswins2	Who Dares Wins II (Europe).png
whoframedrogerrabbit	Who Framed Roger Rabbit (USA, Europe).png
wibstars	Wibstars (Europe).png
wicked	Wicked (Europe).png
wildride	Wild Ride (Europe).png
wildstreets	Wild Streets (Europe).png
wildwestseymour	Wild West Seymour (Europe).png
willowpatternadventure	Willow Pattern Adventure, The (Europe).png
winloseordraw	Win, Lose or Draw (USA, Europe).png
wingcommander	Wing Commander (Europe).png
winniepoohinhundredacrewood	Winnie the Pooh in the Hundred Acre Wood (USA, Europe).png
wintercamp	Winter Camp (Europe).png
winterchallenge	Winter Challenge (USA).png
wintergames	Winter Games (Europe).png
wintergamesgold	Winter Games Gold (USA, Europe) (b-highscores).png
winterolympiad	Winter Olympiad (Europe).png
wintersupersports92	Winter Supersports 92 (Europe).png
wishbringermagickstoneofdreams	Wishbringer - The Magick Stone of Dreams (USA, Europe) (R23) (C128).png
wiz	Wiz (Europe).png
wizard	Wizard (USA).png
wizardwarz	Wizard Warz (Europe).png
wizardwilly	Wizard Willy (Europe).png
wizardofidswiztype	Wizard of Id's Wiztype (USA, Europe).png
wizardofoz	Wizard of Oz, The (USA, Europe).png
wizardofwor	Wizard of Wor (USA, Europe).png
wizardscrown	Wizard's Crown (USA, Europe) (v1.3).png
wizardslair	Wizard's Lair (Europe).png
wizardry	Wizardry (Europe).png
wizardryprovinggroundsofmadoverlord	Wizardry - Proving Grounds of the Mad Overlord (USA, Europe).png
wizardry2knightofdiamonds	Wizardry II - The Knight of Diamonds (USA, Europe).png
wizardry3legacyofllylgamyn	Wizardry III - Legacy of Llylgamyn (USA, Europe).png
wizardryscenario1provinggroundsofmadoverlord	Wizardry Scenario 1 - Proving Grounds of the Mad Overlord (USA, Europe) (Addon).png
wizardryscenario2knightofdiamonds	Wizardry Scenario 2 - Knight of Diamonds (USA, Europe) (Addon).png
wizardryscenario3legacyofllylgamyn	Wizardry Scenario 3 - Legacy of Llylgamyn (USA, Europe) (Addon).png
wizball	Wizball (Europe).png
wonderboy	Wonderboy (Europe).png
wonderboyinmonsterland	Wonder Boy in Monster Land (Europe) (Rainbow Collection).png
worldchampions	World Champions (Europe).png
worldchampionshipboxingmanager	World Championship Boxing Manager (Europe).png
worldchampionshipsoccer	World Championship Soccer (Europe).png
worldchampionshipsquash	World Championship Squash (Europe).png
worldclassleaderboard	World Class Leader Board (Europe).png
worldcricket	World Cricket (Europe).png
worldcupcarnivalmexico86	World Cup Carnival - Mexico '86 (Europe).png
worldcupsocceritalia90	World Cup Soccer - Italia '90 (Europe).png
worldgames	World Games (Europe) (b-highscores).png
worldkaratechampionship	World Karate Championship (USA).png
worldrugby	World Rugby (Europe).png
worldseriesbaseball	World Series Baseball (Europe) (Freeload).png
worldsoccer	World Soccer (Europe).png
worldsoccerleague	World Soccer League (Europe).png
worldtourgolf	World Tour Golf (USA, Europe).png
worldofsoccer	World of Soccer (Europe).png
worldsgreatestbaseballgame	World's Greatest Baseball Game, The (USA).png
worldsgreatestfootballgame	World's Greatest Football Game (USA, Europe).png
wrestlingsuperstars	Wrestling Superstars (Europe).png
1015alphamission	X-15 Alpha Mission (Europe).png
10menmadnessinmurderworld	X-Men - Madness in Murderworld (USA, Europe).png
10out	X-Out (Europe).png
10terminator	X-Terminator (Europe) (En,De).png
xenon	Xenon (Europe).png
xenophobe	Xenophobe (Europe).png
xerons	Xerons (Europe).png
xevious	Xevious (Europe).png
xor	Xor (Europe).png
yeti	Yeti (Europe).png
yiearkungfu	Yie Ar Kung-Fu (Europe).png
yiearkungfu2	Yie Ar Kung-Fu II (Europe).png
yogibear	Yogi Bear (Europe).png
yogibearfriendsingreedmonster	Yogi Bear _ Friends in the Greed Monster (Europe).png
yogisgreatescape	Yogi's Great Escape (Europe).png
zpilot	Z-Pilot (Europe).png
zakmckrackenandalienmindbenders	Zak McKracken and the Alien Mindbenders (USA, Europe).png
zamzara	Zamzara (Europe).png
zarcon	Zarcon (USA, Europe).png
zaxxon	Zaxxon (Europe).png
zenji	Zenji (USA, Europe).png
zeppelin	Zeppelin (USA, Europe).png
zeppelinrescue	Zeppelin Rescue (USA, Europe) (v1.3).png
zigzag	Zig Zag (Europe).png
zimsalabim	Zim Sala Bim (Europe).png
zodiac	Zodiac (Europe).png
zoids	Zoids (USA, Europe).png
zolyx	Zolyx (Europe).png
zoneranger	Zone Ranger (USA, Europe).png
zoom	Zoom! (USA).png
zoomerang	Zoomerang (Europe).png
zork1greatundergroundempire	Zork I - The Great Underground Empire (USA, Europe) (R52) (C128).png
zork2wizardoffrobozz	Zork II - The Wizard of Frobozz (USA, Europe) (R22).png
zork3dungeonmaster	Zork III - The Dungeon Master (USA, Europe).png
zorro	Zorro (USA, Europe).png
zub	Zub (Europe) (Budget).png
zulu	Zulu (Europe).png
zynaps	Zynaps (Europe) (Hewson).png
zyron	Zyron (Europe).png
zyto	Zyto (Europe).png
zzz	Zzz (Europe).png
