stonerescue1	0	183	Arcade	d64_Stone_Rescue_1_1985_Markt_Technik	Stone Rescue 1
tablut	0	183	Board Game	d64_Tablut_19xx_-	Tablut
triplesearch	0	183	Brain	d64_Triplesearch_1989_Compute	Triplesearch
twoplayertournament	0	183	Arcade	d64_Two_Player_Tournament_19xx_Mike_Davis	Two Player Tournament
vegascraps	0	183	Gambling	d64_Vegas_Craps_1987_California_Dreams_h_Empire	Vegas Craps
ventti	0	183	Cards	d64_Ventti_1999_Tomi_Malinen_FI	Ventti
wildcatadventure	0	183	Adventure	d64_Wildcat_Adventure_19xx_-_Created_with_PCS	Wildcat Adventure
worldsgreatestfootballgame	0	183	Sports	d64_Worlds_Greatest_Football_Game_The_1985_Epyx_Side_A	The World's Greatest Football Game
wormer	0	183	Arcade	d64_Wormer_19xx_-	Wormer
10adventure	0	183	Adventure	d64_X_The_Adventure_1987_Clever_Boys_Team_h_Triumwyrat	X, The Adventure
buggys	0	182	Racing	Buggys_1990_Del_Priore_F._cr_ASS_created_with_GKGM	Buggy's
eliminators	0	182	Shoot'em Up	Eliminators_The_1994_Zeitgeist_Actionsoft	Eliminators, The
evilalley	0	182	Arcade	Evil_Alley_1984_Micro_Text_Publications	Evil Alley
facesofhaarne	0	182	Arcade	Faces_of_Haarne_The_19xx_Software_Projects_cr_IndexPrism	Faces of Haarne, The
firgamica	0	182	Arcade	Firgamica_1989_Charles_M._Duncan_cr_ASS_Created_with_PCS	Firgamica
fisco200	0	182	Racing	Fisco_200_19xx_-	Fisco 200
flippy	0	182	Arcade	Flippy_1985_Scherty_Created_with_PCS	Flippy
fuzzyfisherman2	0	182	Arcade	Fuzzy_Fisherman_II_1995_Eagleware_International	Fuzzy Fisherman II
galaxy10000spacewarrior	0	182	Shoot'em Up	Galaxy_10000_Spacewarrior_1989_New_Formula_Crew_cr_Derbyshire_Ram_t_2	Galaxy 10000 Spacewarrior
giungla	0	182	Arcade	Giungla_198x_Pubblirome_it_cr_ASS	Giungla
hellzone	0	182	Shoot'em Up	Hell_Zone_1992_Mason_Carl_cr_Mayhem_t_3	Hell Zone
holidaygames	0	182	Sports	Holiday_Games_1993_CP_Verlag_Side_A	Holiday Games
leben	0	182	Simulation	Leben_1987_RUN-CW-Publikationen_de	Leben
metalforce	0	182	Shoot'em Up	d64_Metal_Force_1989_CP_Verlag	Metal Force
move	0	182	Brain	Move_1998_Arise	Move
petch2	0	182	Arcade	Petch_II_19xx_Colosoftware_cr_Zenmaster	Petch II
starlab	0	182	Shoot'em Up	Starlab_1988_MCGT-Software_cr_MEC	Starlab
tigerwarriors	0	182	Shoot'em Up	Tiger_Warriors_1989_-_cr_Weird_Science	Tiger Warriors
towertoppler	0	182	Arcade	Tower_Toppler_1988_Hewson_cr_NFI	Tower Toppler
treetutorfortots	0	182	Educational	Tree_Tutor_for_Tots_1984_Compute	Tree Tutor for Tots
turfform	0	182	Sports	uta_Turf-Form_1988_Blue_Ribbon_2607	Turf Form
wulung	0	182	Brain	Wu_Lung_1988_Computer_Soft_Jonigk_cr_MCG	Wu Lung
zjggen	0	182	Shoot'em Up	Zjggen_1989_Systems_Editoriale_cr_Titan	Zjggen
merlyn	0	182	Arcade	d64_Merlyn_1984_PowerPlay_Magazine	Merlyn
nomadenleben	0	182	Adventure	d64_Nomadenleben_19xx_Gunter_Fassl_de	Nomadenleben
pegman	0	182	Arcade	d64_Pegman_1992_Compute	Pegman
rolloff	0	182	Gambling	d64_Roll_Off_1988_Loadstar	Roll Off
shifter	0	182	Arcade	d64_Shifter_1986_Compute	Shifter
signofsphinx	0	182	Adventure	d64_Sign_of_the_Sphinx_1984_Werewolf_Software	Sign of the Sphinx
streetofdanger	0	182	Arcade	d64_Street_of_Danger_19xx_SS_Soft_de	Street of Danger
supercheff	0	182	Arcade	d64_Super-Cheff_1986_Load_n_Run_es	Super-Cheff
templeofdreg	0	182	Adventure	d64_Temple_of_Dreg_19xx_Dorothy_Millard	Temple of Dreg
toughtens	0	182	Cards	d64_Tough_Tens_1992_Loadstar	Tough Tens
barakon	0	181	Shoot'em Up	Barakon_2010_The_New_Dimension	Barakon
bombinbox	0	181	Gambling	Bomb_in_a_Box_1983_Lawrenceville_Press	Bomb in a Box
cosmiccommando	0	181	Shoot'em Up	Cosmic_Commando_1984_D._Etherington_cr_WFP_t_3	Cosmic Commando
epsilonseven	0	181	Adventure	Epsilon_Seven_1988_Hill_D.	Epsilon Seven
jawbreaker	0	181	Arcade	Jaw_Breaker_1983_Sierra_Online	Jaw Breaker
kingpong	0	181	Arcade	Kingpong_1985_Tab_Books	Kingpong
lordsofmidnight	0	181	Adventure	Lords_of_Midnight_1985_Beyond_Software_cr_Maniax_Docs	Lords of Midnight
mathsbattle	0	181	Educational	Maths_Battle_19xx_-	Maths Battle
minitron	0	181	Arcade	Minitron_1995_CP_Verlag_cr_OH	Minitron
moviemonstergame	0	181	Arcade	Movie_Monster_Game_The_1986_Epyx_cr_Future_Projects_1001	Movie Monster Game, The
music	0	181	Educational	Music_19xx_-	Music
pubtrivia	0	181	Educational	Pub_Trivia_1989_Codemasters_cr_HTL	Pub Trivia
sahara2000	0	181	Shoot'em Up	Sahara_2000_1985_Edigamma_it_cr_ASS	Sahara 2000
spaceworms	0	181	Shoot'em Up	Space_Worms_1989_Compute_cr_CHR	Space Worms
spellfiresorcerer	0	181	Arcade	Spellfire_the_Sorcerer_1990_Codemasters_cr_TAT	Spellfire the Sorcerer
thunderhawk	0	181	Shoot'em Up	Thunderhawk_1986_U.S._Gold_cr_BB	Thunderhawk
treasurewheel	0	181	Educational	Treasure_Wheel_1986_Ahoy-Ion_International	Treasure Wheel
warofworlds	0	181	Strategy	War_of_the_Worlds_1987_TLR_Designs	War of the Worlds
minz	0	181	Shoot'em Up	d64_Minz_19xx_-	Minz
nerves	0	181	Gambling	d64_Nerves_1984_RUN-CW_Communications	Nerves
nurserynightmare	0	181	Arcade	d64_Nursery_Nightmare_1984_Cable_Software	Nursery Nightmare
olympiad	0	181	Shoot'em Up	d64_Olympiad_1984_Compute	Olympiad
puzzlepage089	0	181	Brain	d64_Puzzle_Page_089_The_1991_Loadstar	The Puzzle Page #089
puzzlepage131	0	181	Brain	d64_Puzzle_Page_131_The_1995_Loadstar	The Puzzle Page #131
quibble	0	181	Board Game	d64_Quibble_1995_Loadstar	Quibble
rimraiders	0	181	Shoot'em Up	d64_Rim_Raiders_1987_Paul_Shirley	Rim Raiders
shootordie	0	181	Shoot'em Up	d64_Shoot_or_Die_1992_Markt_Technik	Shoot or Die
siliconslickslowballdrawpoker	0	181	Cards	d64_Silicon_Slicks_Lowball_Draw_Poker_1984_Charles_Mohr	Silicon Slick's Lowball Draw Poker
swerve	0	181	Arcade	d64_Swerve_19xx_Steven_C._Darnold	Swerve
theseusandminotaur	0	181	Adventure	d64_Theseus_and_the_Minotaur_1993_The_Guild_Adventure_Software	Theseus and the Minotaur
uvksc1	0	181	Adventure	d64_Uv_KSC_I_19xx_-	Uv KSC I
3dgolf	0	180	Sports	3D_Golf_1986_Mastertronic_cr_ASS	3D Golf
castello	0	180	Arcade	Castello_198x_Pubblirome_it	Castello
castlekingdom	0	180	Arcade	Castle-Kingdom_19xx_-_cr_SRG	Castle Kingdom
chemist	0	180	Educational	Chemist_1978_Creative_Computing_cr_Rio_Baan	Chemist
deathraid	0	180		Death_Raid_1983_Sparrow_Books_cr_Rio_Baan	Death Raid
fractionfactory	0	180	Educational	Fraction_Factory_1984_Springboard_Software	Fraction Factory
gigante	0	180	Arcade	Gigante_198x_Pubblirome_it_cr_TAPClean	Gigante
happyhurdler	0	180	Sports	Happy_Hurdler_19xx_-	Happy Hurdler
nuclearembargo	0	180	Strategy	d64_Nuclear_Embargo_1986_Eurogold_h_7up	Nuclear Embargo
pastemanpat	0	180	Brain	Pasteman_Pat_19xx_Firebird_cr_Cosmos_h_Mombasajoe.de_t_1_Antitrack	Pasteman Pat
profiboulder033	0	180	Arcade	Profi_Boulder_033_1992_Peter_Liepa_Rockford	Profi Boulder 033
spherebrain	0	180	Brain	Spherebrain_1995_Magna_Media_cr_LXT	Spherebrain
stickybearreading	0	180	Educational	Stickybear_Reading_1984_Optimum_Resource	Stickybear Reading
sword	0	180		Sword_The_1994_Chromance	Sword, The
web	0	180	Arcade	d64_Web_1986_Orpheus	Web
ongreen	0	180	Sports	d64_On_Green_1988_Mikko_Heleva_it	On Green
rainfighter	0	180	Shoot'em Up	d64_Rainfighter_1991_Markt_Technik	Rainfighter
riversidekingdom	0	180	Strategy	d64_Riverside_Kingdom_19xx_-	Riverside Kingdom
robodive	0	180	Arcade	d64_Robodive_1984_Micro_Text_Publications	Robodive
rotatopoker	0	180	Cards	d64_Rotato_Poker_1993_Loadstar	Rotato Poker
sharkhunt	0	180		d64_Shark_Hunt_1984_Adn-Wesley	Shark Hunt
shooting	0	180	Shoot'em Up	d64_Shooting_19xx_Tomi_Malinen_FI	Shooting
sliggyonpatrol	0	180	Shoot'em Up	d64_Sliggy_on_Patrol_19xx_Binary_Zone_PD	Sliggy on Patrol
whitemax	0	180	Arcade	d64_White_Max_1984_Markt_Technik_de	White Max
wizardtag2	0	180	Arcade	d64_Wizard_Tag_II_The_Sequel_1987_Ahoy-Ion_International	Wizard Tag II: The Sequel
zitrack	0	180	Arcade	d64_Zitrack_1982_Commodore	Zitrack
bluesbrothersonmission	0	179	Shoot'em Up	Blues_Brothers_on_a_Mission_1994_Champion_Software_cr_Mayhem	Blues Brothers on a Mission
bombardberlin1944	0	179	Shoot'em Up	Bombard_Berlin_1944_19xx_Joy_Edelweiss_cr_Lazer_t_2	Bombard Berlin 1944
computarot	0	179	Educational	Compu-Tarot_1985_Beslanwitch_John_J.	Compu Tarot
crucible	0	179	Shoot'em Up	Crucible_1989_X-Ray_cr_Beyond_Force	Crucible
cyberkid	0	179	Shoot'em Up	Cyber_Kid_1992_Agar_Timothy_cr_Mayhem_t_3_Outro	Cyber Kid
dan	0	179	Arcade	Dan_1990_Edicola-Super_Game_2000_it	Dan
disputesgazelle	0	179	Miscellaneous	Disputes_Gazelle_1987_Loadstar	Dispute's Gazelle
dogfightduel	0	179	Shoot'em Up	Dog-Fight_Duel_1983_Pan_Books	Dog-Fight Duel
douglasperkins	0	179	Adventure	Douglas_Perkins_Computer_Killer_1987_Edizioni_Hobby_it	Douglas Perkins: Computer Killer
edgegrinder	0	179	Shoot'em Up	Edge_Grinder_2011_Cosine_Systems_cr_LXT_t_5	Edge Grinder
estate86	0	179	Arcade	Estate_86_19xx_Luigi_Recanatese_it	Estate '86
fokul	0	179		Fokul_1981_Tab_Books_cr_Rio_Baan	Fokul
gtisimulator	0	179	Racing	GTI_Simulator_1988_Grand_Slam	GTI Simulator
lamonbybody	0	179	Adventure	Lamonby_Body_The_1986_Roy_Lamonby	The Lamonby Body
letterattack	0	179	Educational	Letter_Attack_2001_Kaesmacher_Andre	Letter Attack
paddles	0	179	Arcade	Paddles_1996_Gerry_Odd_cr_WOW_Role	Paddles
roomlord	0	179	Arcade	d64_Roomlord_1984_Paramount	Roomlord
skegpoolrock	0	179	Adventure	Skegpool_Rock_1988_-_cr_Ikari	Skegpool Rock
wheeloftorture	0	179	Educational	Wheel_of_Torture_1992_Fondle_Productions	Wheel of Torture
buggy	0	179	Educational	d64_Buggy_1979_Bill_Finzer	Buggy
mastermind89	0	179	Brain	d64_Master_Mind_89_1989_John_M._Charroux	Master Mind 89
motorradwm	0	179	Racing	d64_Motorrad_WM_19xx_Mervyn_J._Estcourt_de	Motorrad WM
nim	0	179	Brain	d64_Nim_1986_Alpha_Software	Nim
orangesquash	0	179	Arcade	d64_Orange_Squash_1983_Merlin_Software	Orange Squash
pinkeln	0	179	Miscellaneous	d64_Pinkeln_19xx_-_de	Pinkeln
pixelpuzzler40	0	179	Brain	d64_Pixel_Puzzler_40_1987_Loadstar	Pixel Puzzler #40
psicotest	0	179	Educational	d64_Psicotest_19xx_Marco_Gussoni_it	Psicotest
puzzlepage140	0	179	Brain	d64_Puzzle_Page_140_The_1996_Loadstar	The Puzzle Page #140
reverberations	0	179	Adventure	d64_Reverberations_1999_Russell_Glasser_Side_A	Reverberations
sewerrats	0	179	Arcade	d64_Sewer_Rats_19xx_M._Ellis	Sewer Rats
smalltownmission	0	179	Adventure	d64_Small_Town_Mission_1985_Mulft_de	Small Town Mission
space512	0	179	Shoot'em Up	d64_Space512_2001_Per_Olofsson	Space512
stockcar	0	179	Racing	d64_Stock_Car_19xx_Micro_Power	Stock Car
switcharound	0	179	Gambling	d64_Switch_Around_1986_Alpha_Software	Switch Around
tanc	0	179	Shoot'em Up	d64_Tanc_1984_Melbourne_House	Tanc
timsracer	0	179	Racing	d64_Tims_Racer_1990_Commodore_Disc	Tim's Racer
tumor	0	179	Arcade	d64_Tumor_19xx_David_Darling_Richard_Darling	Tumor
typhoonofsteel	0	179	Strategy	d64_Typhoon_of_Steel_1989_SSI_Disk_2_of_2_Side_B	Typhoon of Steel
warriorsofcrown	0	179	Shoot'em Up	d64_Warriors_of_the_Crown_1995_Compute	Warriors of the Crown
wator	0	179		d64_Wator_1985_Markt_Technik_de	Wator
willigo	0	179	Arcade	d64_Willi_Go_1987_AG-Software_de	Willi Go!!
jungeljakt	0	179	Adventure	uta_Jungel_Jakt_19xx_Norace_Computing_16921	Jungel Jakt
360arm	0	178	Shoot'em Up	360_Arm_2004_The_New_Dimension	360 Arm
bloodwar	0	178	Shoot'em Up	Blood_War_1989_SYS_PD_PD_cr_ASS	Blood War
calvin	0	178	Arcade	Calvin_1987_ECP_cr_ND	Calvin
cracksoffire	0	178	Adventure	Cracks_of_Fire_The_1983_Supersoft	The Cracks of Fire
cyberkid2	0	178	Shoot'em Up	Cyber_Kid_II_1995_Lazer_Dynamics_cr_Mayhem_t_3_Outro	Cyber Kid II
einstein	0	178	Brain	Einstein_1991_CP_Verlag_cr_F4CG_t_3_F4CG	Einstein
eurostarsoccer88	0	178	Sports	Eurostar_Soccer_88_1988_Grandslam_Entertainment_cr_TWG	Eurostar Soccer 88
flaschbier2007	0	178	Arcade	FlaschBier_2007_2007_Peiselulli	FlaschBier 2007
jansolo	0	178	Adventure	Jan_Solo_19xx_Systems_Editoriale_it	Jan Solo
killingroad2	0	178	Shoot'em Up	Killing_Road_II_19xx_Streetsoft_Munster_cr_BTK	Killing Road II
kiralylany	0	178	Adventure	Kiralylany_19xx_Nemeth_Csaba	Kiralylany
phaserdome	0	178	Shoot'em Up	Phaserdome_1987_Keypunch_Software_cr_Crusade	Phaserdome
totallytubular	0	178	Arcade	Totally_Tubular_1990_Charles_M._Duncan_cr_ASS_Created_with_PCS	Totally Tubular
mateintwo	0	178	Board Game	d64_Mate_in_Two_1998_Loadstar	Mate in Two
mission10	0	178	Shoot'em Up	d64_Mission_X_1992_Atlas_Adventure_Software	Mission X
navalfury	0	178	Strategy	d64_Naval_Fury_19xx_-	Naval Fury
oddessy	0	178	Adventure	d64_Oddessy_1986_The_Guild_Adventure_Software	Oddessy
onearmbandit	0	178	Gambling	d64_One_Arm_Bandit_1985_Green_Valley_Publishing	One Arm Bandit
randomchamp8	0	178	Sports	d64_Random_Champ_8_1988_Blinkey_Bill	Random Champ 8
roboterangriff	0	178	Arcade	d64_Roboterangriff_19xx_Tiger-Crew-Disk_de_PD	Roboterangriff
scaryadventure	0	178	Adventure	d64_Scary_Adventure_19xx_The_Guild_Adventure_Software	Scary Adventure
schatzinsel64	0	178	Adventure	d64_Schatzinsel_64_1984_SS_Soft	Schatzinsel 64
spacebelt	0	178	Shoot'em Up	d64_Space_Belt_19xx_-	Space Belt
starshipcommand	0	178	Simulation	d64_Starship_Command_19xx_Custom_Computer_Service	Starship Command
symbolcode	0	178	Brain	d64_Symbol_Code_1983_RUN-CW_Communications	Symbol Code
tankwarconstructionset	0	178	Shoot'em Up	d64_Tank_War_Construction_Set_1984_Matthias_Thomas_Wisniewski	Tank War Construction Set
targetcommand	0	178	Shoot'em Up	d64_Target_Command_19xx_-	Target Command
thirteens	0	178	Cards	d64_Thirteens_1992_Loadstar	Thirteens
tradon	0	178	Arcade	d64_Tradon_19xx_Mimbo_de-en	Tradon
tunneljourney	0	178	Racing	d64_Tunnel_Journey_1984_Interface_Publications	Tunnel Journey
warcarsconstructionkit3	0	178	Arcade	d64_War_Cars_Construction_Kit_3_1988_Firebird	War Cars Construction Kit 3
mindbenders	0	178	Adventure	uta_Mind_Benders_1990_Commodore_9898	Mind Benders
atlantisdash53	0	177	Arcade	Atlantis_Dash_53_2003_Liepa_P._Scserbin_Z._hu	Atlantis Dash 53
azione	0	177	Shoot'em Up	Azione_1989_Edicola-Super_Game_2000_it	Azione
campioni	0	177	Sports	Campioni_1989_Edicola-Super_Game_2000_it	Campioni
f15strikeeagle	0	177	Simulation	uta_F-15_Strike_Eagle_1985_U.S._Gold_3443	F-15 Strike Eagle
goodmeasure	0	177	Cards	Good_Measure_19xx_-	Good Measure
gustbuster	0	177	Arcade	Gust_Buster_1984_Sunrise_Software	Gust Buster
hangman008	0	177	Brain	Hangman_008_1985_Loadstar	Hangman #008
madsprings	0	177	Arcade	Mad_Springs_1991_CP_Verlag_cr_DTC_t_1_DTC	Mad Springs
mathdungeon	0	177	Adventure	Math_Dungeon_1984_Compute	Math Dungeon
mrsmop	0	177	Arcade	Mrs._Mop_1987_Ariolasoft_cr_Cleveland_Cracking_Service	Mrs. Mop
noonesboulder11	0	177	Arcade	No_Ones_Boulder_11_1987_Peter_Liepa_No_One_cr_RCC	No One's Boulder 11
reversigti	0	177	Board Game	d64_Reversi_GTI_1993_CP_Verlag	Reversi GTI
riddlesandstones	0	177	Brain	Riddles_and_Stones_1995_Rene_Lerch_de_cr_Hardcore	Riddles and Stones
rollerboy	0	177	Sports	Rollerboy_1987_CL_cr_Sphinx	Rollerboy
romanempire	0	177	Strategy	Roman_Empire_19xx_-	Roman Empire
schaikdash07	0	177	Arcade	Schaikdash_07_2002_Peter_Liepa_Ron_van_Schaik	Schaikdash 07
schwarzenegger	0	177	Shoot'em Up	Schwarzenegger_1988_Bombjack	Schwarzenegger
subhunt64	0	177	Shoot'em Up	Sub_Hunt_64_1984_Mastertronic_cr_REM	Sub Hunt 64
suicide	0	177	Gambling	Suicide_1989_Mega_Industries	Suicide
toddler	0	177	Arcade	Toddler_1986_The_Power_House_cr_TSS	Toddler
oggreat	0	177	Adventure	d64_Og_the_Great_1993_Damian_Steele	Og the Great
smashwindows	0	177	Arcade	d64_Smash_the_Windows_1984_Cascade_Games	Smash the Windows
sorcererlord	0	177	Strategy	d64_Sorcerer_Lord_1988_Personal_Software_Services	Sorcerer Lord
spacerendezvous	0	177	Arcade	d64_Space_Rendez_Vous_1984_Radarsoft	Space Rendez Vous
trilogyoftime	0	177	Adventure	d64_Trilogy_of_Time_19xx_Pinckney_Benedict_Anthony_Nalker	Trilogy of Time
trollcastle	0	177	Adventure	d64_Troll_Castle_1984_The_Guild_Adventure_Software	Troll Castle
uccidiledodicisuperstardihollywood	0	177	Shoot'em Up	d64_Uccidi_le_Dodici_Superstar_di_Hollywood_19xx_Marcus_Altman_it	Uccidi le Dodici Superstar di Hollywood
vergeetmijnietje	0	177	Brain	d64_Vergeetmijnietje_1987_John_Vanderaart_nl	Vergeetmijnietje
waterbeatwear	0	177	Sports	d64_Water_Beat_Wear_19xx_-_it	Water Beat Wear
boulderdash05	0	176	Arcade	Boulder_Dash_05_1986_First_Star_h_Don_Pedro	Boulder Dash 05
canottaggio	0	176	Sports	Canottaggio_1984_Linguaggio_Macchina_it	Canottaggio
colonelshouse	0	176	Adventure	Colonels_House_The_1983_Robert_Davis	The Colonel's House
dabble	0	176	Educational	Dabble_1985_Loadstar	Dabble
equation	0	176	Educational	Equation_19xx_Commodore_Educational_Software	Equation
forestdelladventure	0	176	Adventure	Forest_Dell_Adventure_1999_Andrew_Williams	Forest Dell Adventure
gato	0	176	Simulation	Gato_1985_Spectrum_Holobyte_cr_BCS	Gato
geographiequiz	0	176	Educational	Geographie-Quiz_1988_Input_64_de	Geographie Quiz
ghostbumpers	0	176	Arcade	Ghost_Bumpers_1984_Cassigi_Software_cr_TBT	Ghost Bumpers
gokken	0	176	Gambling	Gokken_1985_Kluwer_Technische_Boeken_nl_cr_c64addict	Gokken
hammeryammer	0	176	Arcade	Hammer_Yammer_1984_Micro_Text_Publications	Hammer Yammer
hellfighter	0	176	Shoot'em Up	Hellfighter_1993_-_cr_NirvanaCHR	Hellfighter
hilldash	0	176	Arcade	Hilldash_19xx_Peter_Liepa_Gert_van_den_Heuvel	Hilldash
1xera	0	176	Arcade	uta_I-Xera_1988_Power_House_6673	I Xera
joinfour	0	176	Brain	Join_Four_1987_Commodore_Magazine	Join Four
killit	0	176	Shoot'em Up	Kill_It_1997_Knightcoder_cr_BOB_t_6	Kill It!
spacegunner	0	176	Shoot'em Up	d64_Space_Gunner_1983_RTC	Space Gunner
threestoogesrevenge	0	176	Arcade	Three_Stooges_Revenge_The_1988_Bansai_Labs_cr_Angels	Three Stooges' Revenge, The
xiom	0	176	Brain	Xiom_1997_Magna_Media_cr_LXT	Xiom
minotaurmastermind	0	176	Brain	d64_Minotaur_Master-Mind_1984_Melbourne_House	Minotaur Master-Mind
moulinrouge	0	176	Strategy	d64_Moulin_Rouge_The_Game_1987_Blue_Fox_Soft_Power-Streba_de	Moulin Rouge: The Game
mrbeppe	0	176	Arcade	d64_Mr._Beppe_19xx_Peter_Oliphant_it	Mr. Beppe
operationhongkong	0	176	Adventure	d64_Operation_Hongkong_1986_Golden_Games_de_Side_A	Operation Hongkong
pactron	0	176	Arcade	d64_Pactron_19xx_Aardvark_Software	Pactron
pokolangyala	0	176	Adventure	d64_Pokol_Angyala_A_19xx_Oliver_Gaspar_hu	A Pokol Angyala
puzzlepage122	0	176	Brain	d64_Puzzle_Page_122_The_1994_Loadstar	The Puzzle Page #122
salmonrun	0	176	Arcade	d64_Salmon_Run_1985_Ahoy-Ion_International	Salmon Run
shellgame	0	176	Brain	d64_Shell_Game_The_19xx_The_Skull	The Shell Game
spaceescape	0	176		d64_Space_Escape_1994_Kinley-Paradox	Space Escape
spakman	0	176	Arcade	d64_Spakman_19xx_Great_Oeoe	Spakman
treasuretomb	0	176	Adventure	d64_Treasure_Tomb_1999_The_Skull	Treasure Tomb
wuckel	0	176	Adventure	d64_Wuckel_Die_Flucht_der_Sumpfgeister_1988_Markt_Technik_de_Side_A	Wuckel: Die Flucht der Sumpfgeister
yazze	0	176	Gambling	d64_Yazze_19xx_-_de	Yazze
zeittunnel	0	176	Adventure	d64_Zeittunnel_Flucht_in_die_Gegenwart_1985_Markt_Technik_de	Zeittunnel: Flucht in die Gegenwart
zertreten	0	176	Arcade	d64_Zertreten_1985_Karlheinz_Herpel_de	Zertreten
canoa	0	175	Sports	Canoa_198x_Pubblirome_it	Canoa
casadeimostrila	0	175	Arcade	Casa_Dei_Mostri_La_19xx_Bits_Bytes_it	Casa Dei Mostri, La
citiesofgold	0	175	Arcade	Cities_of_Gold_199x_-_cr_ASS_created_with_PCS	Cities of Gold
cosmicstorm	0	175	Shoot'em Up	Cosmic_Storm_1990_Virgin_Mastertronic_cr_3AD_t_3	Cosmic Storm
equivalents	0	175	Educational	Equivalents_1983_CES	Equivalents
farbenordnen	0	175	Brain	Farben_ordnen_1990_Markt_Technik_de	Farben ordnen
finalboulder03	0	175	Arcade	Final_Boulder_03_1990_Liepa_P.	Final Boulder 03
flightcombat	0	175	Shoot'em Up	Flight_Combat_1993_Del_Priore_F._Dane_cr_ASS_created_with_GKGM	Flight Combat
football84	0	175	Sports	Football_84_1984_Sumi_L.	Football 84
fourinrow	0	175	Brain	Four_in_a_Row_2012_Raeder_L._cr_ANT	Four in a Row
ganymed	0	175	Shoot'em Up	Ganymed_1988_Tronic_Verlag_de_cr_h_LXT_t_3	Ganymed
hellowoon	0	175	Adventure	Hellowoon_v0.3_1987_Ariolasoft_de_Side_A_cr_FBG	Hellowoon v0.3
jackpot64	0	175	Gambling	Jackpot_64_1983_Mr._Chip_Software_h_ASS	Jackpot 64
landofpurplesea	0	175	Adventure	Land_of_the_Purple_Sea_1992_Dorothy_Millard_cr_ASS	Land of the Purple Sea
lemans	0	175	Racing	Le_Mans_1982_Commodore_cr_5211_t_1_5211	Le Mans
loderunner4	0	175	Arcade	Lode_Runner_IV_19xx_Doug_Smith_Dane_Bigham_4711-Soft_cr_Commo_Bam_t_1_Commo_Bam	Lode Runner IV
miamichase	0	175	Racing	uta_Miami_Chase_1991_Codemasters_5848	Miami Chase
monkeybusiness	0	175	Brain	Monkey_Business_1986_Learning_Technologies	Monkey Business
phrasethatpays	0	175	Educational	Phrase_That_Pays_1985_Loadstar	Phrase That Pays
pinball64	0	175	Arcade	Pinball_64_19xx_Pissed_Software_cr_CLIBOYZ	Pinball 64
plop	0	175	Shoot'em Up	Plop_19xx_Plush	Plop
sskat	0	175	Cards	S-Skat_1984_Jorn_Scheller_de_cr_ASS	S Skat
senat	0	175	Board Game	d64_Senat_1998_Loadstar	Senat
steeleagle	0	175	Shoot'em Up	Steel_Eagle_1990_Players_Premier_cr_DOM	Steel Eagle
vegascasino2	0	175	Gambling	Vegas_Casino_II_1989_Mastertronic_cr_NEC	Vegas Casino II
zone7	0	175	Shoot'em Up	d64_Zone_7_1985_Radarsoft_h_Bert	Zone 7
monopole	0	175	Board Game	uta_Monopole_1983_Rabbit_Software_185	Monopole
mseliza	0	175	Miscellaneous	d64_Ms._Eliza_19xx_Numero_Uno	Ms. Eliza
omidar	0	175	Arcade	d64_Omidar_1987_Markt_Technik	Omidar
oreseekers	0	175	Strategy	d64_Ore_Seekers_The_1984_Interface_Publications	The Ore Seekers
pixelpuzzler34	0	175	Brain	d64_Pixel_Puzzler_34_1987_Loadstar	Pixel Puzzler #34
protection	0	175	Shoot'em Up	d64_Protection_1983_CPU_de	Protection
pull	0	175	Shoot'em Up	d64_Pull_1990_CP_Verlag	Pull
racen	0	175	Racing	d64_Racen_19xx_-_nl	Racen
rollanfootball	0	175	Sports	d64_Rollan_Football_1993_Compute	Rollan Football
sixgames	0	175	Arcade	d64_Six_Games_1989_Edicola-Super_Game_2000_it	Six Games
snafu	0	175	Arcade	d64_Snafu_1985_Howard_Feldman_PD	Snafu
spacecaverns64	0	175	Racing	d64_Space_Caverns_64_1986_RUN-CW_Communications	Space Caverns 64
stormwave	0	175	Shoot'em Up	d64_Storm_Wave_1989_Edicola-Super_Game_2000_it	Storm Wave
teodoro	0	175	Arcade	d64_Teodoro_Vita_da_Gatti_1988_Edicola-Super_Game_2000_it	Teodoro: Vita da Gatti
tinyrinth	0	175	Arcade	d64_Tinyrinth_2001_Mark_Seelye-Burning_Horizon-FTA	Tinyrinth
valleymazeadventure	0	175	Adventure	d64_Valleymaze_Adventure_19xx_Steven_C._Darnold	Valleymaze Adventure
wamurmel	0	175	Arcade	d64_Wamurmel_1984_Markt_Technik_de	Wamurmel
crystalkingdomdizzy	0	175	Arcade	uta_Crystal_Kingdom_Dizzy_1992_Codemasters_3174	Crystal Kingdom Dizzy
atlantisdash46	0	174	Arcade	Atlantis_Dash_46_2003_Liepa_P._Scserbin_Z._hu	Atlantis Dash 46
backtoreality	0	174	Arcade	uta_Back_to_Reality_1986_Mastertronic_2619	Back to Reality
blind	0	174		Blind_19xx_Forces_of_Evil	Blind
boulderdashdeluxeremix1	0	174	Arcade	Boulder_Dash_Deluxe_Remix_1_19xx_Peter_Liepa_Marek_Roth	Boulder Dash Deluxe Remix 1
chesterfield	0	174	Arcade	Chesterfield_1989_Vic_Tokai_Side_A_cr_ATCHTL	Chesterfield
eclipse	0	174	Adventure	Eclipse_1990_Laurence_Creighton	Eclipse
